2025-07-09 11:09:36 INFO  com.raymedis.rxviewui.controller.LoginPage - logged In
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.32
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 70.0
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setExposureTime 0.05
2025-07-09 11:09:56 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Exposure Time Sent - 50
2025-07-09 11:09:56 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.service.study.StudyMainController - IncKv KV: 70.0,  MA: 80.0
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - incKv currentKv: 70.0, currentMa: 80.0
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In mA 250
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 71.0, ma1: 80.0
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 178
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 80.0
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.317
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 71.0
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:13:37 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:13:37 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.service.study.StudyMainController - IncKv KV: 71.0,  MA: 80.0
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - incKv currentKv: 71.0, currentMa: 80.0
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In mA 250
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 72.0, ma1: 80.0
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 180
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 80.0
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.314
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 72.0
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:13:51 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:13:51 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.service.study.StudyMainController - IncKv KV: 72.0,  MA: 80.0
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - incKv currentKv: 72.0, currentMa: 80.0
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In mA 250
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 73.0, ma1: 80.0
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 183
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 80.0
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.311
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 73.0
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:13:52 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:13:52 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.service.study.StudyMainController - IncMa kv: 73.0,  MA: 80.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - received currentKv: 73.0, currentMa: 80.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x 4, maxlength: 4
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x 4, maxlength: 4
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - currentMa: 80.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 73.0, ma1: 80.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 183
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 80.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.311
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 73.0
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:13:57 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:13:57 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.service.study.StudyMainController - IncMa kv: 73.0,  MA: 80.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - received currentKv: 73.0, currentMa: 80.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x 4, maxlength: 4
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x 4, maxlength: 4
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - currentMa: 80.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 73.0, ma1: 80.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 183
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 80.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.311
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 73.0
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.49
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 208
2025-07-09 11:13:59 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -48
2025-07-09 11:13:59 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -48
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.service.study.StudyMainController - DecMa kv: 73.0,  MA: 80.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - decMA currentKv: 73.0, currentMa: 80.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current mA value: 80
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x before decrement: 4, mAkW size: 5
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x after decrement: 3, mAkW size: 5
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - New filamentCurrent: 70.0, filamentVoltage: 73.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - setMa kv1: 73.0, ma1: 70.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - x: 183
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Current Sent: 70.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.14
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.11
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - filamentCurrent: 8.221
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - KV Sent : 73.0
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.14
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.32
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.11
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - Calibration Val: 8.29
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In short sending KV: 206
2025-07-09 11:14:01 INFO  com.raymedis.rxviewui.modules.serialPortCom.SerialPortManager - In byte sending KV: -50
2025-07-09 11:14:01 INFO  com.raymedis.serialPortCommunication.rxview_consolecom_old.TriggerCommandRxOld - Setting KV to: -50
